Depth,Biostratigraphy,Reliability,MUD_VOLUME,TVD,GR,Core_depofacies
75.8954,-9999,2,-9999,75.8952,-9999,-9999
76.0478,-9999,2,-9999,76.0476,-9999,-9999
76.2002,-9999,2,-9999,76.2,-9999,-9999
76.3526,-9999,2,-9999,76.3524,-9999,-9999
76.505,-9999,2,-9999,76.5048,-9999,-9999
76.6574,-9999,2,-9999,76.6572,-9999,-9999
76.8098,-9999,2,-9999,76.8096,-9999,-9999
76.9622,-9999,2,-9999,76.962,-9999,-9999
77.1146,-9999,2,-9999,77.1144,-9999,-9999
77.267,-9999,2,-9999,77.2668,-9999,-9999
77.4194,-9999,2,-9999,77.4192,-9999,-9999
77.5718,-9999,2,-9999,77.5716,-9999,-9999
77.7242,-9999,2,-9999,77.724,-9999,-9999
77.8766,-9999,2,-9999,77.8764,-9999,-9999
78.029,-9999,2,-9999,78.0288,-9999,-9999
78.1814,-9999,2,-9999,78.1812,-9999,-9999
78.3338,-9999,2,-9999,78.3336,-9999,-9999
78.4862,-9999,2,-9999,78.486,-9999,-9999
78.6386,-9999,2,-9999,78.6384,-9999,-9999
78.791,-9999,2,-9999,78.7908,-9999,-9999
78.9434,-9999,2,-9999,78.9432,-9999,-9999
79.0958,-9999,2,-9999,79.0956,-9999,-9999
79.2482,-9999,2,-9999,79.248,-9999,-9999
79.4006,-9999,2,-9999,79.4004,-9999,-9999
79.553,-9999,2,-9999,79.5528,-9999,-9999
79.7054,-9999,2,-9999,79.7051,-9999,-9999
79.8578,-9999,2,-9999,79.8575,-9999,-9999
80.0102,-9999,2,-9999,80.0099,-9999,-9999
80.1626,-9999,2,-9999,80.1623,-9999,-9999
80.315,-9999,2,-9999,80.3147,-9999,-9999
80.4674,-9999,2,-9999,80.4671,-9999,-9999
80.6198,-9999,2,-9999,80.6195,-9999,-9999
80.7722,-9999,2,-9999,80.7719,-9999,-9999
80.9246,-9999,2,-9999,80.9243,-9999,-9999
81.077,-9999,2,-9999,81.0767,-9999,-9999
81.2294,-9999,2,-9999,81.2291,-9999,-9999
81.3818,-9999,2,-9999,81.3815,-9999,-9999
81.5342,-9999,2,-9999,81.5339,-9999,-9999
81.6866,-9999,2,-9999,81.6863,-9999,-9999
81.839,-9999,2,-9999,81.8387,-9999,-9999
81.9914,-9999,2,-9999,81.9911,-9999,-9999
82.1438,-9999,2,-9999,82.1435,-9999,-9999
82.2962,-9999,2,-9999,82.2959,-9999,-9999
82.4486,-9999,2,-9999,82.4483,-9999,-9999
82.601,-9999,2,-9999,82.6007,-9999,-9999
82.7534,-9999,2,-9999,82.7531,-9999,-9999
82.9058,-9999,2,-9999,82.9055,-9999,-9999
83.0582,-9999,2,-9999,83.0579,-9999,-9999
83.2106,-9999,2,-9999,83.2103,-9999,-9999
83.363,-9999,2,-9999,83.3627,-9999,-9999
83.5154,-9999,2,-9999,83.5151,-9999,-9999
83.6678,-9999,2,-9999,83.6675,-9999,-9999
83.8202,-9999,2,-9999,83.8199,-9999,-9999
83.9726,-9999,2,-9999,83.9723,-9999,-9999
84.125,-9999,2,-9999,84.1247,-9999,-9999
84.2774,-9999,2,-9999,84.2771,-9999,-9999
84.4298,-9999,2,-9999,84.4295,-9999,-9999
84.5822,-9999,2,-9999,84.5819,-9999,-9999
84.7346,-9999,2,-9999,84.7343,-9999,-9999
84.887,-9999,2,-9999,84.8867,-9999,-9999
85.0394,-9999,2,-9999,85.0391,-9999,-9999
85.1918,-9999,2,-9999,85.1915,-9999,-9999
85.3442,-9999,2,-9999,85.3439,-9999,-9999
85.4966,-9999,2,-9999,85.4963,-9999,-9999
85.649,-9999,2,-9999,85.6487,-9999,-9999
85.8014,-9999,2,-9999,85.8011,-9999,-9999
85.9538,-9999,2,-9999,85.9535,-9999,-9999
86.1062,-9999,2,-9999,86.1059,-9999,-9999
86.2586,-9999,2,-9999,86.2583,-9999,-9999
86.411,-9999,2,-9999,86.4107,-9999,-9999
86.5634,-9999,2,-9999,86.5631,-9999,-9999
86.7158,-9999,2,-9999,86.7155,-9999,-9999
86.8682,-9999,2,-9999,86.8679,-9999,-9999
87.0206,-9999,2,-9999,87.0203,-9999,-9999
87.173,-9999,2,-9999,87.1727,-9999,-9999
87.3254,-9999,2,-9999,87.3251,-9999,-9999
87.4778,-9999,2,-9999,87.4775,-9999,-9999
87.6302,-9999,2,-9999,87.6299,-9999,-9999
87.7826,-9999,2,-9999,87.7823,-9999,-9999
87.935,-9999,2,-9999,87.9347,-9999,-9999
88.0874,-9999,2,-9999,88.0871,-9999,-9999
88.2398,-9999,2,-9999,88.2395,-9999,-9999
88.3922,-9999,2,-9999,88.3919,-9999,-9999
88.5446,-9999,2,-9999,88.5443,-9999,-9999
88.697,-9999,2,-9999,88.6967,-9999,-9999
88.8494,-9999,2,-9999,88.8491,-9999,-9999
89.0018,-9999,2,-9999,89.0014,-9999,-9999
89.1542,-9999,2,-9999,89.1538,-9999,-9999
89.3066,-9999,2,-9999,89.3062,-9999,-9999
89.459,-9999,2,-9999,89.4586,-9999,-9999
89.6114,-9999,2,-9999,89.611,-9999,-9999
89.7638,-9999,2,-9999,89.7634,-9999,-9999
89.9162,-9999,2,-9999,89.9158,-9999,-9999
90.0686,-9999,2,-9999,90.0682,-9999,-9999
90.221,-9999,2,-9999,90.2206,-9999,-9999
90.3734,-9999,2,-9999,90.373,-9999,-9999
90.5258,-9999,2,-9999,90.5254,-9999,-9999
90.6782,-9999,2,-9999,90.6778,-9999,-9999
90.8306,-9999,2,-9999,90.8302,-9999,-9999
90.983,-9999,2,-9999,90.9826,-9999,-9999
91.1354,-9999,2,-9999,91.135,-9999,-9999
91.2878,-9999,2,-9999,91.2874,-9999,-9999
91.4402,-9999,2,-9999,91.4398,-9999,-9999
91.5926,-9999,2,-9999,91.5922,-9999,-9999
91.745,-9999,2,-9999,91.7446,-9999,-9999
91.8974,-9999,2,-9999,91.897,-9999,-9999
92.0498,-9999,2,-9999,92.0494,-9999,-9999
92.2022,-9999,2,-9999,92.2018,-9999,-9999
92.3546,-9999,2,-9999,92.3542,-9999,-9999
92.507,-9999,2,-9999,92.5066,-9999,-9999
92.6594,-9999,2,-9999,92.659,-9999,-9999
92.8118,-9999,2,-9999,92.8114,-9999,-9999
92.9642,-9999,2,-9999,92.9638,-9999,-9999
93.1166,-9999,2,-9999,93.1162,-9999,-9999
93.269,-9999,2,-9999,93.2686,-9999,-9999
93.4214,-9999,2,-9999,93.421,-9999,-9999
93.5738,-9999,2,-9999,93.5734,-9999,-9999
93.7262,-9999,2,-9999,93.7258,-9999,-9999
93.8786,-9999,2,-9999,93.8782,-9999,-9999
94.031,-9999,2,-9999,94.0306,-9999,-9999
94.1834,-9999,2,-9999,94.183,-9999,-9999
94.3358,-9999,2,-9999,94.3354,-9999,-9999
94.4882,-9999,2,-9999,94.4878,-9999,-9999
94.6406,-9999,2,-9999,94.6402,-9999,-9999
94.793,-9999,2,-9999,94.7926,-9999,-9999
94.9454,-9999,2,-9999,94.945,-9999,-9999
95.0978,-9999,2,-9999,95.0974,-9999,-9999
95.2502,-9999,2,-9999,95.2498,-9999,-9999
95.4026,-9999,2,-9999,95.4022,-9999,-9999
95.555,-9999,2,-9999,95.5546,-9999,-9999
95.7074,-9999,2,-9999,95.707,-9999,-9999
95.8598,-9999,2,-9999,95.8594,-9999,-9999
96.0122,-9999,2,-9999,96.0118,-9999,-9999
96.1646,-9999,2,-9999,96.1642,-9999,-9999
96.317,-9999,2,-9999,96.3166,-9999,-9999
96.4694,-9999,2,-9999,96.469,-9999,-9999
96.6218,-9999,2,-9999,96.6214,-9999,-9999
96.7742,-9999,2,-9999,96.7737,-9999,-9999
96.9266,-9999,2,-9999,96.9261,-9999,-9999
97.079,-9999,2,-9999,97.0785,-9999,-9999
97.2314,-9999,2,-9999,97.2309,-9999,-9999
97.3838,-9999,2,-9999,97.3833,-9999,-9999
97.5362,-9999,2,-9999,97.5357,-9999,-9999
97.6886,-9999,2,-9999,97.6881,-9999,-9999
97.841,-9999,2,-9999,97.8405,-9999,-9999
97.9934,-9999,2,-9999,97.9929,-9999,-9999
98.1458,-9999,2,-9999,98.1453,-9999,-9999
98.2982,-9999,2,-9999,98.2977,-9999,-9999
98.4506,-9999,2,-9999,98.4501,-9999,-9999
98.603,-9999,2,-9999,98.6025,-9999,-9999
98.7554,-9999,2,-9999,98.7549,-9999,-9999
98.9078,-9999,2,-9999,98.9073,-9999,-9999
99.0602,-9999,2,-9999,99.0597,-9999,-9999
99.2126,-9999,2,-9999,99.2121,-9999,-9999
99.365,-9999,2,-9999,99.3645,-9999,-9999
99.5174,-9999,2,-9999,99.5169,-9999,-9999
99.6698,-9999,2,-9999,99.6693,-9999,-9999
99.8222,-9999,2,-9999,99.8217,-9999,-9999
99.9746,-9999,2,-9999,99.9741,-9999,-9999
100.127,-9999,2,-9999,100.1265,-9999,-9999
100.2794,-9999,2,-9999,100.2789,-9999,-9999
100.4318,-9999,2,-9999,100.4313,-9999,-9999
100.5842,-9999,2,-9999,100.5837,-9999,-9999
100.7366,-9999,2,-9999,100.7361,-9999,-9999
100.889,-9999,2,-9999,100.8885,-9999,-9999
101.0414,-9999,2,-9999,101.0409,-9999,-9999
101.1938,-9999,2,-9999,101.1933,-9999,-9999
101.3462,-9999,2,-9999,101.3457,-9999,-9999
101.4986,-9999,2,-9999,101.4981,-9999,-9999
101.651,-9999,2,-9999,101.6505,-9999,-9999
101.8034,-9999,2,-9999,101.8029,-9999,-9999
101.9558,-9999,2,-9999,101.9553,-9999,-9999
102.1082,-9999,2,-9999,102.1077,-9999,-9999
102.2606,-9999,2,-9999,102.2601,-9999,-9999
102.413,-9999,2,-9999,102.4125,-9999,-9999
102.5654,-9999,2,-9999,102.5649,-9999,-9999
102.7178,-9999,2,-9999,102.7173,-9999,-9999
102.8702,-9999,2,-9999,102.8697,-9999,-9999
103.0226,-9999,2,-9999,103.0221,-9999,-9999
103.175,-9999,2,-9999,103.1745,-9999,-9999
103.3274,-9999,2,-9999,103.3269,-9999,-9999
103.4798,-9999,2,-9999,103.4792,-9999,-9999
103.6322,-9999,2,-9999,103.6316,-9999,-9999
103.7846,-9999,2,-9999,103.784,-9999,-9999
103.937,-9999,2,-9999,103.9364,-9999,-9999
104.0894,-9999,2,-9999,104.0888,-9999,-9999
104.2418,-9999,2,-9999,104.2412,-9999,-9999
104.3942,-9999,2,-9999,104.3936,-9999,-9999
104.5466,-9999,2,-9999,104.546,-9999,-9999
104.699,-9999,2,-9999,104.6984,-9999,-9999
104.8514,-9999,2,-9999,104.8508,-9999,-9999
105.0038,-9999,2,-9999,105.0032,-9999,-9999
105.1562,-9999,2,-9999,105.1556,-9999,-9999
105.3086,-9999,2,-9999,105.308,-9999,-9999
105.461,-9999,2,-9999,105.4604,-9999,-9999
105.6134,-9999,2,-9999,105.6128,-9999,-9999
105.7658,-9999,2,-9999,105.7652,-9999,-9999
105.9182,-9999,2,-9999,105.9176,-9999,-9999
106.0706,-9999,2,-9999,106.07,-9999,-9999
106.223,-9999,2,-9999,106.2224,-9999,-9999
106.3754,-9999,2,-9999,106.3748,-9999,-9999
106.5278,-9999,2,-9999,106.5272,-9999,-9999
106.6802,-9999,2,-9999,106.6796,-9999,-9999
106.8326,-9999,2,-9999,106.832,-9999,-9999
106.985,-9999,2,-9999,106.9844,-9999,-9999
107.1374,-9999,2,-9999,107.1368,-9999,-9999
107.2898,-9999,2,-9999,107.2892,-9999,-9999
107.4422,-9999,2,-9999,107.4416,-9999,-9999
107.5946,-9999,2,-9999,107.594,-9999,-9999
107.747,-9999,2,-9999,107.7464,-9999,-9999
107.8994,-9999,2,-9999,107.8988,-9999,-9999
108.0518,-9999,2,-9999,108.0512,-9999,-9999
108.2042,-9999,2,-9999,108.2036,-9999,-9999
108.3566,-9999,2,-9999,108.356,-9999,-9999
108.509,-9999,2,-9999,108.5084,-9999,-9999
108.6614,-9999,2,-9999,108.6608,-9999,-9999
108.8138,-9999,2,-9999,108.8132,-9999,-9999
108.9662,-9999,2,-9999,108.9656,-9999,-9999
109.1186,-9999,2,-9999,109.118,-9999,-9999
109.271,-9999,2,-9999,109.2704,-9999,-9999
109.4234,-9999,2,-9999,109.4227,-9999,-9999
109.5758,-9999,2,-9999,109.5751,-9999,-9999
109.7282,-9999,2,-9999,109.7275,-9999,-9999
109.8806,-9999,2,-9999,109.8799,-9999,-9999
110.033,-9999,2,-9999,110.0323,-9999,-9999
110.1854,-9999,2,-9999,110.1847,-9999,-9999
110.3378,-9999,2,-9999,110.3371,-9999,-9999
110.4902,-9999,2,-9999,110.4895,-9999,-9999
110.6426,-9999,2,-9999,110.6419,-9999,-9999
110.795,-9999,2,-9999,110.7943,-9999,-9999
110.9474,-9999,2,-9999,110.9467,-9999,-9999
111.0998,-9999,2,-9999,111.0991,-9999,-9999
111.2522,-9999,2,-9999,111.2515,-9999,-9999
111.4046,-9999,2,-9999,111.4039,-9999,-9999
111.557,-9999,2,-9999,111.5563,-9999,-9999
111.7094,-9999,2,-9999,111.7087,-9999,-9999
111.8618,-9999,2,-9999,111.8611,-9999,-9999
112.0142,-9999,2,-9999,112.0135,-9999,-9999
112.1666,-9999,2,-9999,112.1659,-9999,-9999
112.319,-9999,2,-9999,112.3183,-9999,-9999
112.4714,-9999,2,-9999,112.4707,-9999,-9999
112.6238,-9999,2,-9999,112.6231,-9999,-9999
112.7762,-9999,2,-9999,112.7755,-9999,-9999
112.9286,-9999,2,-9999,112.9279,-9999,-9999
113.081,-9999,2,-9999,113.0803,-9999,-9999
113.2334,-9999,2,-9999,113.2327,-9999,-9999
113.3858,-9999,2,-9999,113.3851,-9999,-9999
113.5382,-9999,2,-9999,113.5375,-9999,-9999
113.6906,-9999,2,-9999,113.6899,-9999,-9999
113.843,-9999,2,-9999,113.8423,-9999,-9999
113.9954,-9999,2,-9999,113.9947,-9999,-9999
114.1478,-9999,2,-9999,114.1471,-9999,-9999
114.3002,-9999,2,-9999,114.2995,-9999,-9999
114.4526,-9999,2,-9999,114.4519,-9999,-9999
114.605,-9999,2,-9999,114.6043,-9999,-9999
114.7574,-9999,2,-9999,114.7566,-9999,-9999
114.9098,-9999,2,-9999,114.909,-9999,-9999
115.0622,-9999,2,-9999,115.0614,-9999,-9999
115.2146,-9999,2,-9999,115.2138,-9999,-9999
115.367,-9999,2,-9999,115.3662,-9999,-9999
115.5194,-9999,2,-9999,115.5186,-9999,-9999
115.6718,-9999,2,-9999,115.671,-9999,-9999
115.8242,-9999,2,-9999,115.8234,-9999,-9999
115.9766,-9999,2,-9999,115.9758,-9999,-9999
116.129,-9999,2,-9999,116.1282,-9999,-9999
116.2814,-9999,2,-9999,116.2806,-9999,-9999
116.4338,-9999,2,-9999,116.433,-9999,-9999
116.5862,-9999,2,-9999,116.5854,-9999,-9999
116.7386,-9999,2,-9999,116.7378,-9999,-9999
116.891,-9999,2,-9999,116.8902,-9999,-9999
117.0434,-9999,2,-9999,117.0426,-9999,-9999
117.1958,-9999,2,-9999,117.195,-9999,-9999
117.3482,-9999,2,-9999,117.3474,-9999,-9999
117.5006,-9999,2,-9999,117.4998,-9999,-9999
117.653,-9999,2,-9999,117.6522,-9999,-9999
117.8054,-9999,2,-9999,117.8046,-9999,-9999
117.9578,-9999,2,-9999,117.957,-9999,-9999
118.1102,-9999,2,-9999,118.1094,-9999,-9999
118.2626,-9999,2,-9999,118.2618,-9999,-9999
118.415,-9999,2,-9999,118.4142,-9999,-9999
118.5674,-9999,2,-9999,118.5666,-9999,-9999
118.7198,-9999,2,-9999,118.719,-9999,-9999
118.8722,-9999,2,-9999,118.8714,-9999,-9999
119.0246,-9999,2,-9999,119.0238,-9999,-9999
119.177,-9999,2,-9999,119.1762,-9999,-9999
119.3294,-9999,2,-9999,119.3286,-9999,-9999
119.4818,-9999,2,-9999,119.481,-9999,-9999
119.6342,-9999,2,-9999,119.6333,-9999,-9999
119.7866,-9999,2,-9999,119.7857,-9999,-9999
119.939,-9999,2,-9999,119.9381,-9999,-9999
120.0914,-9999,2,-9999,120.0905,-9999,-9999
120.2438,-9999,2,-9999,120.2429,-9999,-9999
120.3962,-9999,2,-9999,120.3953,-9999,-9999
120.5486,-9999,2,-9999,120.5477,-9999,-9999
120.701,-9999,2,-9999,120.7001,-9999,-9999
120.8534,-9999,2,-9999,120.8525,-9999,-9999
121.0058,-9999,2,-9999,121.0049,-9999,-9999
121.1582,-9999,2,-9999,121.1573,-9999,-9999
121.3106,-9999,2,-9999,121.3097,-9999,-9999
121.463,-9999,2,-9999,121.4621,-9999,-9999
121.6154,-9999,2,-9999,121.6145,-9999,-9999
121.7678,-9999,2,-9999,121.7669,-9999,-9999
121.9202,-9999,2,-9999,121.9193,-9999,-9999
122.0726,-9999,2,-9999,122.0717,-9999,-9999
122.225,-9999,2,-9999,122.2241,-9999,-9999
122.3774,-9999,2,-9999,122.3765,-9999,-9999
122.5298,-9999,2,-9999,122.5289,-9999,-9999
122.6822,-9999,2,-9999,122.6813,-9999,-9999
122.8346,-9999,2,-9999,122.8337,-9999,-9999
122.987,-9999,2,-9999,122.9861,-9999,-9999
123.1394,-9999,2,-9999,123.1385,-9999,-9999
123.2918,-9999,2,-9999,123.2909,-9999,-9999
123.4442,-9999,2,-9999,123.4433,-9999,-9999
123.5966,-9999,2,-9999,123.5957,-9999,-9999
123.749,-9999,2,-9999,123.7481,-9999,-9999
123.9014,-9999,2,-9999,123.9005,-9999,-9999
124.0538,-9999,2,-9999,124.0528,-9999,-9999
124.2062,-9999,2,-9999,124.2052,-9999,-9999
124.3586,-9999,2,-9999,124.3576,-9999,-9999
124.511,-9999,2,-9999,124.51,-9999,-9999
124.6634,-9999,2,-9999,124.6624,-9999,-9999
124.8158,-9999,2,-9999,124.8148,-9999,-9999
124.9682,-9999,2,-9999,124.9672,-9999,-9999
125.1206,-9999,2,-9999,125.1196,-9999,-9999
125.273,-9999,2,-9999,125.272,-9999,-9999
125.4254,-9999,2,-9999,125.4244,-9999,-9999
125.5778,-9999,2,-9999,125.5768,-9999,-9999
125.7302,-9999,2,-9999,125.7292,-9999,-9999
125.8826,-9999,2,-9999,125.8816,-9999,-9999
126.035,-9999,2,-9999,126.034,-9999,-9999
126.1874,-9999,2,-9999,126.1864,-9999,-9999
126.3398,-9999,2,-9999,126.3388,-9999,-9999
126.4922,-9999,2,-9999,126.4912,-9999,-9999
126.6446,-9999,2,-9999,126.6436,-9999,-9999
126.797,-9999,2,-9999,126.796,-9999,-9999
126.9494,-9999,2,-9999,126.9484,-9999,-9999
127.1018,-9999,2,-9999,127.1008,-9999,-9999
127.2542,-9999,2,-9999,127.2532,-9999,-9999
127.4066,-9999,2,-9999,127.4056,-9999,-9999
127.559,-9999,2,-9999,127.558,-9999,-9999
127.7114,-9999,2,-9999,127.7104,-9999,-9999
127.8638,-9999,2,-9999,127.8628,-9999,-9999
128.0162,-9999,2,-9999,128.0152,-9999,-9999
128.1686,-9999,2,-9999,128.1676,-9999,-9999
128.321,-9999,2,-9999,128.3199,-9999,-9999
128.4734,-9999,2,-9999,128.4723,-9999,-9999
128.6258,-9999,2,-9999,128.6247,-9999,-9999
128.7782,-9999,2,-9999,128.7771,-9999,-9999
128.9306,-9999,2,-9999,128.9295,-9999,-9999
129.083,-9999,2,-9999,129.0819,-9999,-9999
129.2354,-9999,2,-9999,129.2343,-9999,-9999
129.3878,-9999,2,-9999,129.3867,-9999,-9999
129.5402,-9999,2,-9999,129.5391,-9999,-9999
129.6926,-9999,2,-9999,129.6915,-9999,-9999
129.845,-9999,2,-9999,129.8439,-9999,-9999
129.9974,-9999,2,-9999,129.9963,-9999,-9999
130.1498,-9999,2,-9999,130.1487,-9999,-9999
130.3022,-9999,2,-9999,130.3011,-9999,-9999
130.4546,-9999,2,-9999,130.4535,-9999,-9999
130.607,-9999,2,-9999,130.6059,-9999,-9999
130.7594,-9999,2,-9999,130.7583,-9999,-9999
130.9118,-9999,2,-9999,130.9107,-9999,-9999
131.0642,-9999,2,-9999,131.0631,-9999,-9999
131.2166,-9999,2,-9999,131.2155,-9999,-9999
131.369,-9999,2,-9999,131.3679,-9999,-9999
131.5214,-9999,2,-9999,131.5203,-9999,-9999
131.6738,-9999,2,-9999,131.6727,-9999,-9999
131.8262,-9999,2,-9999,131.8251,-9999,-9999
131.9786,-9999,2,-9999,131.9775,-9999,-9999
132.131,-9999,2,-9999,132.1299,-9999,-9999
132.2834,-9999,2,-9999,132.2822,-9999,-9999
132.4358,-9999,2,-9999,132.4346,-9999,-9999
132.5882,-9999,2,-9999,132.587,-9999,-9999
132.7406,-9999,2,-9999,132.7394,-9999,-9999
132.893,-9999,2,-9999,132.8918,-9999,-9999
133.0454,-9999,2,-9999,133.0442,-9999,-9999
133.1978,-9999,2,-9999,133.1966,-9999,-9999
133.3502,-9999,2,-9999,133.349,-9999,-9999
133.5026,-9999,2,-9999,133.5014,-9999,-9999
133.655,-9999,2,-9999,133.6538,36.4768,-9999
133.8074,-9999,2,-9999,133.8062,37.5273,-9999
133.9598,-9999,2,-9999,133.9586,38.5046,-9999
134.1122,-9999,2,-9999,134.111,40.8155,-9999
134.2646,-9999,2,-9999,134.2634,42.482,-9999
134.417,-9999,2,-9999,134.4158,43.2481,-9999
134.5694,-9999,2,-9999,134.5682,43.3676,-9999
134.7218,-9999,2,-9999,134.7206,38.9679,-9999
134.8742,-9999,2,-9999,134.873,42.6336,-9999
135.0266,-9999,2,-9999,135.0254,43.7187,-9999
135.179,-9999,2,-9999,135.1778,43.1415,-9999
135.3314,-9999,2,-9999,135.3302,40.4951,-9999
135.4838,-9999,2,-9999,135.4826,42.3086,-9999
135.6362,-9999,2,-9999,135.635,40.1547,-9999
135.7886,-9999,2,-9999,135.7874,36.6377,-9999
135.941,-9999,2,-9999,135.9398,38.238,-9999
136.0934,-9999,2,-9999,136.0921,37.6821,-9999
136.2458,-9999,2,-9999,136.2445,38.2471,-9999
136.3982,-9999,2,-9999,136.3969,38.6561,-9999
136.5506,-9999,2,-9999,136.5493,39.8611,-9999
136.703,-9999,2,-9999,136.7017,42.5565,-9999
136.8554,-9999,2,-9999,136.8541,38.9978,-9999
137.0078,-9999,2,-9999,137.0065,37.7993,-9999
137.1602,-9999,2,-9999,137.1589,39.1088,-9999
137.3126,-9999,2,-9999,137.3113,40.9585,-9999
137.465,-9999,2,-9999,137.4637,42.9107,-9999
137.6174,-9999,2,-9999,137.6161,40.9796,-9999
137.7698,-9999,2,-9999,137.7685,42.5194,-9999
137.9222,-9999,2,-9999,137.9209,41.6108,-9999
138.0746,-9999,2,-9999,138.0733,40.9782,-9999
138.227,-9999,2,-9999,138.2257,43.5414,-9999
138.3794,-9999,2,-9999,138.3781,42.1423,-9999
138.5318,-9999,2,-9999,138.5305,46.0883,-9999
138.6842,-9999,2,-9999,138.6829,46.2838,-9999
138.8366,-9999,2,-9999,138.8353,38.3246,-9999
138.989,-9999,2,-9999,138.9877,39.5244,-9999
139.1414,-9999,2,-9999,139.1401,38.767,-9999
139.2938,-9999,2,-9999,139.2925,37.7539,-9999
139.4462,-9999,2,-9999,139.4449,37.8009,-9999
139.5986,-9999,2,-9999,139.5972,39.1312,-9999
139.751,-9999,2,-9999,139.7496,39.1991,-9999
139.9034,-9999,2,-9999,139.902,39.1704,-9999
140.0558,-9999,2,-9999,140.0544,37.8302,-9999
140.2082,-9999,2,-9999,140.2068,41.5422,-9999
140.3606,-9999,2,-9999,140.3592,41.1854,-9999
140.513,-9999,2,-9999,140.5116,39.2058,-9999
140.6654,-9999,2,-9999,140.664,40.8101,-9999
140.8178,-9999,2,-9999,140.8164,39.4433,-9999
140.9702,-9999,2,-9999,140.9688,43.3952,-9999
141.1226,-9999,2,-9999,141.1212,41.7375,-9999
141.275,-9999,2,-9999,141.2736,43.0944,-9999
141.4274,-9999,2,-9999,141.426,38.2351,-9999
141.5798,-9999,2,-9999,141.5784,42.0299,-9999
141.7322,-9999,2,-9999,141.7308,40.3706,-9999
141.8846,-9999,2,-9999,141.8832,39.8728,-9999
142.037,-9999,2,-9999,142.0356,39.139,-9999
142.1894,-9999,2,-9999,142.188,36.6985,-9999
142.3418,-9999,2,-9999,142.3404,39.3041,-9999
142.4942,-9999,2,-9999,142.4928,38.3863,-9999
142.6466,-9999,2,-9999,142.6452,38.3289,-9999
142.799,-9999,2,-9999,142.7976,36.8349,-9999
142.9514,-9999,2,-9999,142.9499,35.4864,-9999
143.1038,-9999,2,-9999,143.1023,36.3844,-9999
143.2562,-9999,2,-9999,143.2547,32.2896,-9999
143.4086,-9999,2,-9999,143.4071,31.0976,-9999
143.561,-9999,2,-9999,143.5595,45.1572,-9999
143.7134,-9999,2,-9999,143.7119,42.7591,-9999
143.8658,-9999,2,-9999,143.8643,41.5861,-9999
144.0182,-9999,2,-9999,144.0167,39.823,-9999
144.1706,-9999,2,-9999,144.1691,37.2651,-9999
144.323,-9999,2,-9999,144.3215,39.455,-9999
144.4754,-9999,2,-9999,144.4739,39.5938,-9999
144.6278,-9999,2,-9999,144.6263,39.7417,-9999
144.7802,-9999,2,-9999,144.7787,40.5902,-9999
144.9326,-9999,2,-9999,144.9311,42.0464,-9999
145.085,-9999,2,-9999,145.0835,40.5723,-9999
145.2374,-9999,2,-9999,145.2359,39.5145,-9999
145.3898,-9999,2,-9999,145.3883,38.9751,-9999
145.5422,-9999,2,-9999,145.5407,40.4178,-9999
145.6946,-9999,2,-9999,145.6931,37.9089,-9999
145.847,-9999,2,-9999,145.8455,38.0454,-9999
145.9994,-9999,2,-9999,145.9979,39.7651,-9999
146.1518,-9999,2,-9999,146.1502,39.606,-9999
146.3042,-9999,2,-9999,146.3026,37.558,-9999
146.4566,-9999,2,-9999,146.455,35.388,-9999
146.609,-9999,2,-9999,146.6074,34.8657,-9999
146.7614,-9999,2,-9999,146.7598,34.1146,-9999
146.9138,-9999,2,-9999,146.9122,36.1121,-9999
147.0662,-9999,2,-9999,147.0646,37.1649,-9999
147.2186,-9999,2,-9999,147.217,37.2161,-9999
147.371,-9999,2,-9999,147.3694,36.3929,-9999
147.5234,-9999,2,-9999,147.5218,35.7404,-9999
147.6758,-9999,2,-9999,147.6742,37.6989,-9999
147.8282,-9999,2,-9999,147.8266,34.163,-9999
147.9806,-9999,2,-9999,147.979,34.9522,-9999
148.133,-9999,2,-9999,148.1314,37.0014,-9999
148.2854,-9999,2,-9999,148.2838,39.4036,-9999
148.4378,-9999,2,-9999,148.4362,39.8259,-9999
148.5902,-9999,2,-9999,148.5886,35.9618,-9999
148.7426,-9999,2,-9999,148.741,37.8598,-9999
148.895,-9999,2,-9999,148.8934,33.6849,-9999
149.0474,-9999,2,-9999,149.0458,32.7987,-9999
149.1998,-9999,2,-9999,149.1981,34.4032,-9999
149.3522,-9999,2,-9999,149.3505,33.6352,-9999
149.5046,-9999,2,-9999,149.5029,35.4807,-9999
149.657,-9999,2,-9999,149.6553,36.0938,-9999
149.8094,-9999,2,-9999,149.8077,37.6887,-9999
149.9618,-9999,2,-9999,149.9601,37.6789,-9999
150.1142,-9999,2,-9999,150.1125,39.6525,-9999
150.2666,-9999,2,-9999,150.2649,35.8008,-9999
150.419,-9999,2,-9999,150.4173,38.7782,-9999
150.5714,-9999,2,-9999,150.5697,39.0622,-9999
150.7238,-9999,2,-9999,150.7221,39.7366,-9999
150.8762,-9999,2,-9999,150.8745,36.9737,-9999
151.0286,-9999,2,-9999,151.0269,36.478,-9999
151.181,-9999,2,-9999,151.1793,36.3353,-9999
151.3334,-9999,2,-9999,151.3317,37.5294,-9999
151.4858,-9999,2,-9999,151.4841,43.8208,-9999
151.6382,-9999,2,-9999,151.6365,42.5613,-9999
151.7906,-9999,2,-9999,151.7889,39.643,-9999
